OID_,Class,Order_,Family,Genus,Species,Subspecies,Longitude,Latitude,Locality,Country,Year,Season_Month,Habitat,Sampling_Area,Sampling_Area_unit,Density,Density_unit,Sampling_Method,Method_info,land_type,scientificName
125,Mammalia,Primates,Cebidae,Saimiri,sciureus,,-48.799999999999997,-1.250000000000000,Marajo Island (Para),Brazil,,,,NA,NA,54.200000000000003,ind/km2,Distance_sampling,,big island,Saimiri sciureus
126,Mammalia,Primates,Cercopithecidae,Macaca,fascicularis,,117.466666700000005,0.533333333000000,Kutai (Kalimantan),Indonesia,1971,,,1,km2,57.000000000000000,ind/km2,Incomplete_counts,Fixed width transects,big island,Macaca fascicularis
127,Mammalia,Primates,Cercopithecidae,Macaca,fascicularis,,97.650000000000006,3.675000000000000,Gunung Leuser (Sumatra),Indonesia,1973,,,1.5,km2,48.000000000000000,ind/km2,Incomplete_counts,Transect counts,big island,Macaca fascicularis
128,Mammalia,Primates,Cercopithecidae,Macaca,fascicularis,,116.716666700000005,-0.883333333000000,Sepaku (Kalimantan),Indonesia,1973,,,0.54,km2,19.000000000000000,ind/km2,Incomplete_counts,Fixed width transects,big island,Macaca fascicularis
129,Mammalia,Primates,Cercopithecidae,Macaca,fascicularis,,117.581999999999994,0.533333333000000,Kutai (Kalimantan),Indonesia,1973,,,0.37,km2,27.000000000000000,ind/km2,Incomplete_counts,Fixed width transects,big island,Macaca fascicularis
130,Mammalia,Primates,Cercopithecidae,Macaca,fascicularis,,95.916666669999998,2.800000000000000,Simeulue (Mentawai Islands),Indonesia,1982,,,0.639,km2,106.000000000000000,ind/km2,Distance_sampling,,big island,Macaca fascicularis
131,Mammalia,Primates,Cercopithecidae,Macaca,fascicularis,,96.200000000000003,2.616666667000000,Simeulue (Mentawai Islands),Indonesia,1982,,,0.507,km2,63.000000000000000,ind/km2,Distance_sampling,,big island,Macaca fascicularis
132,Mammalia,Primates,Cercopithecidae,Macaca,fascicularis,,96.200000000000003,2.616666667000000,Simeulue (Mentawai Islands),Indonesia,1982,,,0.162,km2,141.000000000000000,ind/km2,Distance_sampling,,big island,Macaca fascicularis
133,Mammalia,Primates,Cercopithecidae,Macaca,fascicularis,,95.969999999999999,2.780000000000000,Simeulue (Mentawai Islands),Indonesia,1982,,,0.519,km2,130.500000000000000,ind/km2,Distance_sampling,,big island,Macaca fascicularis
134,Mammalia,Primates,Cercopithecidae,Macaca,fascicularis,,57.417000000000002,-20.483000000000001,Bon Courage,Mauritius,1984,,,NA,NA,33.000000000000000,ind/km2,Home_range,Home Range extrapolation,big island,Macaca fascicularis
135,Mammalia,Primates,Cercopithecidae,Macaca,fascicularis,,95.916666669999998,2.800000000000000,Simeulue (Mentawai Islands),Indonesia,1984,,,NA,NA,104.000000000000000,ind/km2,Incomplete_counts,Transect counts,big island,Macaca fascicularis
136,Mammalia,Primates,Cercopithecidae,Macaca,fascicularis,,96.200000000000003,2.616666667000000,Simeulue (Mentawai Islands),Indonesia,1984,,,NA,NA,113.000000000000000,ind/km2,Incomplete_counts,Transect counts,big island,Macaca fascicularis
137,Mammalia,Primates,Cercopithecidae,Macaca,fascicularis,,95.969999999999999,2.780000000000000,Simeulue (Mentawai Islands),Indonesia,1984,,,NA,NA,129.000000000000000,ind/km2,Incomplete_counts,Transect counts,big island,Macaca fascicularis
138,Mammalia,Primates,Cercopithecidae,Macaca,fascicularis,,117.466666700000005,0.533333333000000,Kutai (Kalimantan),Indonesia,1970-1971,,,2.74,km2,5.800000000000000,ind/km2,Incomplete_counts,Fixed width transects,big island,Macaca fascicularis
139,Mammalia,Primates,Cercopithecidae,Macaca,fascicularis,,57.399999999999999,-20.300000000000001,Mon Vallon,Mauritius,1977-1979,,,1.2,km2,130.000000000000000,ind/km2,Home_range,Home Range extrapolation,big island,Macaca fascicularis
140,Mammalia,Primates,Cercopithecidae,Macaca,fascicularis,,114.000000000000000,0.000000000000000,Barito Ulu (Central Kalimantan),Indonesia,1996-1997,October 1996 - September 1997,Lowland dipterocarp forest,NA,NA,1.500000000000000,ind/km2,Distance_sampling,,big island,Macaca fascicularis
141,Mammalia,Primates,Cercopithecidae,Macaca,fuscata,,130.514999999999986,30.336666670000000,Yakushima,Japan,,,,NA,NA,30.000000000000000,ind/km2,,,big island,Macaca fuscata
142,Mammalia,Primates,Cercopithecidae,Macaca,hecki,,122.819999999999993,0.720000000000000,Tangale (Sulawesi),Indonesia,1987,,,2.1,km2,3.300000000000000,ind/km2,Incomplete_counts,Fixed width transects,big island,Macaca hecki
143,Mammalia,Primates,Cercopithecidae,Macaca,hecki,,121.883333300000004,0.566666667000000,Panua (Sulawesi),Indonesia,1987,,,3.1,km2,5.200000000000000,ind/km2,Incomplete_counts,Fixed width transects,big island,Macaca hecki
144,Mammalia,Primates,Cercopithecidae,Macaca,leonina,,104.137000000000000,-5.250000000000000,Indonesia (Sumatra),Indonesia,1998,September,,NA,NA,5.040000000000000,ind/km2,Incomplete_counts,Line transect,big island,Macaca leonina
145,Mammalia,Primates,Cercopithecidae,Macaca,leonina,,104.137000000000000,-5.250000000000000,Indonesia (Sumatra),Indonesia,1999,September,,NA,NA,5.650000000000000,ind/km2,Incomplete_counts,Line transect,big island,Macaca leonina
146,Mammalia,Primates,Cercopithecidae,Macaca,leonina,,104.137000000000000,-5.250000000000000,Indonesia (Sumatra),Indonesia,1999,April,,NA,NA,2.600000000000000,ind/km2,Incomplete_counts,Line transect,big island,Macaca leonina
147,Mammalia,Primates,Cercopithecidae,Macaca,mulatta,,88.898039999999995,21.944179999999999,,India,1992,,,1600,km2,23.556875000000002,ind/km2,,,big island,Macaca mulatta
148,Mammalia,Primates,Cercopithecidae,Macaca,nemestrina,,97.650000000000006,3.675000000000000,Gunung Leuser (Sumatra),Indonesia,1973,,,1.5,km2,19.000000000000000,ind/km2,Incomplete_counts,Transect counts,big island,Macaca nemestrina
149,Mammalia,Primates,Cercopithecidae,Macaca,nemestrina,,117.799999999999997,4.966666667000000,Danum Valley (Sabah),Malaysia,1987,,,NA,NA,15.800000000000001,ind/km2,Distance_sampling,,big island,Macaca nemestrina
150,Mammalia,Primates,Cercopithecidae,Macaca,nemestrina,,117.799999999999997,4.966666667000000,Danum Valley (Sabah),Malaysia,1987,,,NA,NA,24.000000000000000,ind/km2,Distance_sampling,,big island,Macaca nemestrina
151,Mammalia,Primates,Cercopithecidae,Macaca,nemestrina,,117.799999999999997,4.966666667000000,Danum Valley (Sabah),Malaysia,1987,,,NA,NA,10.000000000000000,ind/km2,Distance_sampling,,big island,Macaca nemestrina
152,Mammalia,Primates,Cercopithecidae,Macaca,nemestrina,,117.466666700000005,0.533333333000000,Kutai (Kalimantan),Indonesia,1970-1971,,,2.74,km2,5.500000000000000,ind/km2,Incomplete_counts,Fixed width transects,big island,Macaca nemestrina
153,Mammalia,Primates,Cercopithecidae,Macaca,nemestrina,,114.000000000000000,0.000000000000000,Barito Ulu (Central Kalimantan),Indonesia,1996-1997,October 1996 - September 1997,Lowland dipterocarp forest,NA,NA,0.200000000000000,ind/km2,Distance_sampling,,big island,Macaca nemestrina
154,Mammalia,Primates,Cercopithecidae,Macaca,nigra,,125.188999999999993,1.500000000000000,Tangkoko-Dua Saudara (Sulawesi),Indonesia,1978,,,NA,NA,300.000000000000000,ind/km2,,,big island,Macaca nigra
155,Mammalia,Primates,Cercopithecidae,Macaca,nigra,,125.188999999999993,1.500000000000000,Tangkoko-Dua Saudara (Sulawesi),Indonesia,1987,,,3.09,km2,22.000000000000000,ind/km2,Incomplete_counts,Fixed width transects,big island,Macaca nigra
156,Mammalia,Primates,Cercopithecidae,Macaca,nigra,,124.420000000000002,0.750000000000000,Gunung Ambang (Sulawesi),Indonesia,1987,,,2.25,km2,7.100000000000000,ind/km2,Incomplete_counts,Fixed width transects,big island,Macaca nigra
157,Mammalia,Primates,Cercopithecidae,Macaca,nigra,,125.188999999999993,1.500000000000000,Tangkoko-Dua Saudara (Sulawesi),Indonesia,1987,,,8.28,km2,76.200000000000003,ind/km2,Incomplete_counts,Fixed width transects,big island,Macaca nigra
158,Mammalia,Primates,Cercopithecidae,Macaca,nigra,,124.583333300000007,1.316666667000000,Manembo-nembo (Sulawesi),Indonesia,1987,,,0.65,km2,38.500000000000000,ind/km2,Incomplete_counts,Fixed width transects,big island,Macaca nigra
159,Mammalia,Primates,Cercopithecidae,Macaca,nigra,,124.459999999999994,1.120000000000000,Pondos/Elusan (Sulawesi),Indonesia,1987,,,2,km2,0.500000000000000,ind/km2,Incomplete_counts,Fixed width transects,big island,Macaca nigra
160,Mammalia,Primates,Cercopithecidae,Macaca,nigra,,125.188999999999993,1.500000000000000,Tangkoko-Dua Saudara (Sulawesi),Indonesia,1992,,,0.535,km2,25.100000000000001,ind/km2,Incomplete_counts,Fixed width transects,big island,Macaca nigra
161,Mammalia,Primates,Cercopithecidae,Macaca,nigra,,125.188999999999993,1.500000000000000,Tangkoko-Dua Saudara (Sulawesi),Indonesia,1993-1994,,,1.07,km2,68.700000000000003,ind/km2,Incomplete_counts,Fixed width transects,big island,Macaca nigra
162,Mammalia,Primates,Cercopithecidae,Macaca,nigra,,125.188999999999993,1.500000000000000,Tangkoko-Dua Saudara (Sulawesi),Indonesia,1993-1994,,,1.07,km2,47.899999999999999,ind/km2,Incomplete_counts,Fixed width transects,big island,Macaca nigra
163,Mammalia,Primates,Cercopithecidae,Macaca,nigra,,127.533333299999995,-0.716666667000000,Bacan,Indonesia,,,,1.2,km2,170.300000000000011,ind/km2,Incomplete_counts,Fixed width transects,big island,Macaca nigra
164,Mammalia,Primates,Cercopithecidae,Macaca,nigra,,127.500000000000000,-0.500000000000000,Bacan,Indonesia,,,,1.05,km2,133.900000000000006,ind/km2,Incomplete_counts,Fixed width transects,big island,Macaca nigra
165,Mammalia,Primates,Cercopithecidae,Macaca,nigrescens,,123.132999999999996,0.550000000000000,Dumoga-bone (Sulawesi),Indonesia,1987,,,13.16,km2,15.500000000000000,ind/km2,Incomplete_counts,Fixed width transects,big island,Macaca nigrescens
166,Mammalia,Primates,Cercopithecidae,Macaca,nigrescens,,123.379999999999995,0.580000000000000,Dumoga-bone (Sulawesi),Indonesia,1987,,,2.25,km2,16.399999999999999,ind/km2,Incomplete_counts,Fixed width transects,big island,Macaca nigrescens
167,Mammalia,Primates,Cercopithecidae,Macaca,nigrescens,,124.000000000000000,0.730000000000000,Dumoga-bone (Sulawesi),Indonesia,1987,,,2.7,km2,8.150000000000000,ind/km2,Incomplete_counts,Fixed width transects,big island,Macaca nigrescens
168,Mammalia,Primates,Cercopithecidae,Macaca,nigrescens,,123.379999999999995,0.580000000000000,Dumoga-bone (Sulawesi),Indonesia,,,,NA,NA,26.000000000000000,ind/km2,,,big island,Macaca nigrescens
169,Mammalia,Primates,Cercopithecidae,Macaca,sinica,,81.000000000000000,7.933333333000000,Polonnaruwa,Sri Lanka,,,,2.96,km2,100.000000000000000,ind/km2,Census,,big island,Macaca sinica
170,Mammalia,Primates,Cercopithecidae,Macaca,sinica,,79.983333329999994,8.466666667000000,Wilpattu,Sri Lanka,,,,24,km2,1.670000000000000,ind/km2,Census,,big island,Macaca sinica
171,Mammalia,Primates,Cercopithecidae,Nasalis,larvatus,,111.927000000000007,-2.691000000000000,Tanjung Puting (Kalimantan),Indonesia,1985,,,2.32,km2,62.600000000000001,ind/km2,Home_range,Home Range extrapolation,big island,Nasalis larvatus
172,Mammalia,Primates,Cercopithecidae,Nasalis,larvatus,,118.500000000000000,5.500000000000000,Lower Kinabatangan (Sabah),Malaysia,1991,,,NA,NA,34.009999999999998,ind/km2,Home_range,Home Range extrapolation,big island,Nasalis larvatus
173,Mammalia,Primates,Cercopithecidae,Nasalis,larvatus,,109.633333300000004,1.966666667000000,Samunsan (Sarawak),Malaysia,1984-1985,,,25,km2,5.930000000000000,ind/km2,Census,,big island,Nasalis larvatus
174,Mammalia,Primates,Cercopithecidae,Nasalis,larvatus,,118.533333299999995,5.683333333000000,Lower Kinabatangan (Sabah),Malaysia,,,,NA,NA,10.000000000000000,ind/km2,Home_range,Home Range extrapolation,big island,Nasalis larvatus
175,Mammalia,Primates,Cercopithecidae,Piliocolobus,kirkii,,39.420833330000001,-6.287500000000000,Jozani,Tanzania,1977,,,2,km2,7.500000000000000,ind/km2,Census,,big island,Piliocolobus kirkii
176,Mammalia,Primates,Cercopithecidae,Piliocolobus,kirkii,,39.393999999999998,-6.233000000000000,Jozani,Tanzania,1977,,,4,km2,37.500000000000000,ind/km2,Census,,big island,Piliocolobus kirkii
177,Mammalia,Primates,Cercopithecidae,Piliocolobus,kirkii,,39.366666670000001,-6.166666667000000,Jendele,Tanzania,1977,,,0.5,km2,100.000000000000000,ind/km2,Census,,big island,Piliocolobus kirkii
178,Mammalia,Primates,Cercopithecidae,Piliocolobus,kirkii,,39.415999999999997,-6.400000000000000,SW Coastal Strip,Zanzibar,1977,,,7,km2,42.859999999999999,ind/km2,Census,,big island,Piliocolobus kirkii
179,Mammalia,Primates,Cercopithecidae,Piliocolobus,kirkii,,39.466666670000002,-6.366666667000000,Zanzibar SW Coastal Strip,Tanzania,1977,,,15,km2,23.300000000000001,ind/km2,Census,,big island,Piliocolobus kirkii
180,Mammalia,Primates,Cercopithecidae,Piliocolobus,kirkii,,39.383333329999999,-6.000000000000000,Kiwengwa,Tanzania,1977,,,3,km2,4.330000000000000,ind/km2,Census,,big island,Piliocolobus kirkii
181,Mammalia,Primates,Cercopithecidae,Piliocolobus,kirkii,,39.420833330000001,-6.287500000000000,Jozani,Tanzania,1977,,,1.5,km2,20.000000000000000,ind/km2,Census,,big island,Piliocolobus kirkii
182,Mammalia,Primates,Cercopithecidae,Piliocolobus,kirkii,,39.409999999999997,-6.242000000000000,Jozani,Tanzania,1977,,,2,km2,117.500000000000000,ind/km2,Census,,big island,Piliocolobus kirkii
183,Mammalia,Primates,Cercopithecidae,Piliocolobus,kirkii,,39.409999999999997,-6.242000000000000,Jozani,Tanzania,1992,,,NA,NA,173.000000000000000,ind/km2,Distance_sampling,,big island,Piliocolobus kirkii
184,Mammalia,Primates,Cercopithecidae,Piliocolobus,kirkii,,39.420833330000001,-6.287500000000000,Jozani,Tanzania,1992,,,0.33,km2,550.000000000000000,ind/km2,Home_range,Home Range extrapolation,big island,Piliocolobus kirkii
185,Mammalia,Primates,Cercopithecidae,Piliocolobus,kirkii,,39.409999999999997,-6.242000000000000,Jozani,Tanzania,1992,,,NA,NA,186.000000000000000,ind/km2,Distance_sampling,,big island,Piliocolobus kirkii
186,Mammalia,Primates,Cercopithecidae,Piliocolobus,kirkii,,39.399999999999999,-6.250000000000000,Jozani,Tanzania,1992-1993,,,0.7,km2,235.000000000000000,ind/km2,Home_range,Home Range extrapolation,big island,Piliocolobus kirkii
187,Mammalia,Primates,Cercopithecidae,Presbytis,comata,,105.983333299999998,-6.183333333000000,Gunung Tuking Gede (Java Island),Indonesia,1992,,,NA,NA,4.300000000000000,ind/km2,Incomplete_counts,Fixed width transects,big island,Presbytis comata
188,Mammalia,Primates,Cercopithecidae,Presbytis,comata,,109.599999999999994,-7.091666667000000,Dieng mountains (Java Island),Indonesia,1994,,,NA,NA,28.000000000000000,ind/km2,Incomplete_counts,Fixed width transects,big island,Presbytis comata
189,Mammalia,Primates,Cercopithecidae,Presbytis,comata,,107.266666700000002,-7.183333333000000,Patenggang (Java Island),Indonesia,1976-1977,,,1,km2,35.000000000000000,ind/km2,Census,,big island,Presbytis comata
190,Mammalia,Primates,Cercopithecidae,Presbytis,comata,,107.433333300000001,-7.166666667000000,Kamojang (Java),Indonesia,1979-1980,,,2.4,km2,11.000000000000000,ind/km2,Census,,big island,Presbytis comata
191,Mammalia,Primates,Cercopithecidae,Presbytis,comata,,107.616666699999996,-7.250000000000000,Gunung Patuha (Java Island),Indonesia,,,,NA,NA,12.500000000000000,ind/km2,Census,,big island,Presbytis comata
192,Mammalia,Primates,Cercopithecidae,Presbytis,comata,,106.500000000000000,-6.666666667000000,Gunung Halimun (Java Island),Indonesia,,,,NA,NA,1.400000000000000,ind/km2,Incomplete_counts,Transect counts,big island,Presbytis comata
193,Mammalia,Primates,Cercopithecidae,Presbytis,comata,,106.500000000000000,-6.666666667000000,Gunung Halimun (Java Island),Indonesia,,,,NA,NA,2.100000000000000,ind/km2,Incomplete_counts,Transect counts,big island,Presbytis comata
194,Mammalia,Primates,Cercopithecidae,Presbytis,comata,,106.500000000000000,-6.666666667000000,Gunung Halimun (Java Island),Indonesia,,,,NA,NA,4.500000000000000,ind/km2,,,big island,Presbytis comata
195,Mammalia,Primates,Cercopithecidae,Presbytis,comata,,107.000000000000000,-6.750000000000000,Gunung Gede Pangrango (Java Island),Indonesia,,,,NA,NA,25.000000000000000,ind/km2,Census,,big island,Presbytis comata
196,Mammalia,Primates,Cercopithecidae,Presbytis,comata,,105.333333300000007,-6.750000000000000,Ujung Kulon (Java),Indonesia,,,,NA,NA,1.300000000000000,ind/km2,Incomplete_counts,Transect counts,big island,Presbytis comata
197,Mammalia,Primates,Cercopithecidae,Presbytis,comata,,106.500000000000000,-6.666666667000000,Gunung Halimun (Java Island),Indonesia,,,,NA,NA,0.400000000000000,ind/km2,Incomplete_counts,Transect counts,big island,Presbytis comata
198,Mammalia,Primates,Cercopithecidae,Presbytis,comata,,106.500000000000000,-6.666666667000000,Gunung Halimun (Java Island),Indonesia,,,,NA,NA,2.600000000000000,ind/km2,Incomplete_counts,Transect counts,big island,Presbytis comata
199,Mammalia,Primates,Cercopithecidae,Presbytis,comata,,106.500000000000000,-6.666666667000000,Gunung Halimun (Java Island),Indonesia,,,,NA,NA,8.199999999999999,ind/km2,Incomplete_counts,Transect counts,big island,Presbytis comata
200,Mammalia,Primates,Cercopithecidae,Presbytis,femoralis,,101.666666699999993,0.666666667000000,Perawang (Sumatra),Indonesia,,,,NA,NA,42.000000000000000,ind/km2,,Unclear method,big island,Presbytis femoralis
201,Mammalia,Primates,Cercopithecidae,Presbytis,frontata,,116.666666699999993,-1.016666667000000,Renggang (Kalimantan),Indonesia,1973,,,0.54,km2,5.700000000000000,ind/km2,Incomplete_counts,Fixed width transects,big island,Presbytis frontata
202,Mammalia,Primates,Cercopithecidae,Presbytis,frontata,,114.000000000000000,1.000000000000000,Kapuas-Mahakam (Kalimantan),Indonesia,,,,NA,NA,43.700000000000003,ind/km2,,,big island,Presbytis frontata
203,Mammalia,Primates,Cercopithecidae,Presbytis,frontata,,112.150000000000006,1.620000000000000,Lanjak-Entimau (Sarawak),Malaysia,,,,NA,NA,8.199999999999999,ind/km2,,,big island,Presbytis frontata
204,Mammalia,Primates,Cercopithecidae,Presbytis,frontata,,116.780000000000001,-1.080000000000000,Sungai Wain (Kalimantan),Indonesia,,,,NA,NA,1.250000000000000,ind/km2,,,big island,Presbytis frontata
205,Mammalia,Primates,Cercopithecidae,Presbytis,frontata,,112.150000000000006,1.620000000000000,Lanjak-Entimau (Sarawak),Malaysia,,,,NA,NA,8.880000000000001,ind/km2,,,big island,Presbytis frontata
206,Mammalia,Primates,Cercopithecidae,Presbytis,frontata,,117.269999999999996,2.580000000000000,Berau (Kalimantan),Indonesia,,,,NA,NA,1.450000000000000,ind/km2,,,big island,Presbytis frontata
207,Mammalia,Primates,Cercopithecidae,Presbytis,frontata,,110.234333300000003,-1.173000000000000,Gunung Palung (Kalimantan),Indonesia,,,,NA,NA,2.150000000000000,ind/km2,,,big island,Presbytis frontata
208,Mammalia,Primates,Cercopithecidae,Presbytis,frontata,,112.150000000000006,1.620000000000000,Lanjak-Entimau (Sarawak),Malaysia,,,,NA,NA,5.090000000000000,ind/km2,,,big island,Presbytis frontata
209,Mammalia,Primates,Cercopithecidae,Presbytis,hosei,,117.581999999999994,0.533333333000000,Kutai (Kalimantan),Indonesia,1973,,,0.37,km2,24.300000000000001,ind/km2,Incomplete_counts,Fixed width transects,big island,Presbytis hosei
210,Mammalia,Primates,Cercopithecidae,Presbytis,hosei,,117.799999999999997,4.966666667000000,Danum Valley (Sabah),Malaysia,1987,,,NA,NA,3.600000000000000,ind/km2,Distance_sampling,,big island,Presbytis hosei
211,Mammalia,Primates,Cercopithecidae,Presbytis,hosei,,117.799999999999997,4.966666667000000,Danum Valley (Sabah),Malaysia,1987,,,NA,NA,3.900000000000000,ind/km2,Distance_sampling,,big island,Presbytis hosei
212,Mammalia,Primates,Cercopithecidae,Presbytis,hosei,,117.799999999999997,4.966666667000000,Danum Valley (Sabah),Malaysia,1987,,,NA,NA,2.000000000000000,ind/km2,Distance_sampling,,big island,Presbytis hosei
213,Mammalia,Primates,Cercopithecidae,Presbytis,hosei,,117.466666700000005,0.533333333000000,Kutai (Kalimantan),Indonesia,1970-1971,,,2.74,km2,20.399999999999999,ind/km2,Incomplete_counts,Fixed width transects,big island,Presbytis hosei
214,Mammalia,Primates,Cercopithecidae,Presbytis,natunae,,108.266666700000002,4.000000000000000,Bunguran,Indonesia,2001,,,0.66,km2,7.800000000000000,ind/km2,Distance_sampling,,big island,Presbytis natunae
215,Mammalia,Primates,Cercopithecidae,Presbytis,potenziani,,99.116666670000001,-1.450000000000000,Siberut (Mentawai Islands),Indonesia,1974,,,0.2,km2,13.500000000000000,ind/km2,Census,,big island,Presbytis potenziani
216,Mammalia,Primates,Cercopithecidae,Presbytis,rubicunda,,116.716666700000005,-0.883333333000000,Sepaku (Kalimantan),Indonesia,1973,,,0.54,km2,11.400000000000000,ind/km2,Incomplete_counts,Fixed width transects,big island,Presbytis rubicunda
217,Mammalia,Primates,Cercopithecidae,Presbytis,rubicunda,,116.666666699999993,-1.016666667000000,Renggang (Kalimantan),Indonesia,1973,,,0.54,km2,11.400000000000000,ind/km2,Incomplete_counts,Fixed width transects,big island,Presbytis rubicunda
218,Mammalia,Primates,Cercopithecidae,Presbytis,rubicunda,,118.066666699999999,5.083333333000000,Sepilok (Sabah),Malaysia,1980,,,NA,NA,19.000000000000000,ind/km2,,,big island,Presbytis rubicunda
219,Mammalia,Primates,Cercopithecidae,Presbytis,rubicunda,,117.799999999999997,4.966666667000000,Danum Valley (Sabah),Malaysia,1987,,,NA,NA,8.800000000000001,ind/km2,Distance_sampling,,big island,Presbytis rubicunda
220,Mammalia,Primates,Cercopithecidae,Presbytis,rubicunda,,117.799999999999997,4.966666667000000,Danum Valley (Sabah),Malaysia,1987,,,NA,NA,9.800000000000001,ind/km2,Distance_sampling,,big island,Presbytis rubicunda
221,Mammalia,Primates,Cercopithecidae,Presbytis,rubicunda,,117.799999999999997,4.966666667000000,Danum Valley (Sabah),Malaysia,1987,,,NA,NA,13.600000000000000,ind/km2,Distance_sampling,,big island,Presbytis rubicunda
222,Mammalia,Primates,Cercopithecidae,Presbytis,rubicunda,,114.000000000000000,0.000000000000000,Barito Ulu (Central Kalimantan),Indonesia,1996-1997,October 1996 - September 1997,Lowland dipterocarp forest,NA,NA,8.400000000000000,ind/km2,Distance_sampling,,big island,Presbytis rubicunda
223,Mammalia,Primates,Cercopithecidae,Presbytis,thomasi,,97.650000000000006,3.675000000000000,Gunung Leuser (Sumatra),Indonesia,1973,,,1.5,km2,27.000000000000000,ind/km2,Incomplete_counts,Transect counts,big island,Presbytis thomasi
224,Mammalia,Primates,Cercopithecidae,Presbytis,thomasi,,98.099999999999994,3.500000000000000,Gunung Leuser (Sumatra),Indonesia,1980,,,4,km2,21.800000000000001,ind/km2,Census,,big island,Presbytis thomasi
225,Mammalia,Primates,Cercopithecidae,Presbytis,thomasi,,98.099999999999994,3.500000000000000,Gunung Leuser (Sumatra),Indonesia,1983,,,3.4,km2,11.800000000000001,ind/km2,Census,,big island,Presbytis thomasi
226,Mammalia,Primates,Cercopithecidae,Presbytis,thomasi,,98.099999999999994,3.500000000000000,Gunung Leuser (Sumatra),Indonesia,1981-1982,,,3.5,km2,29.100000000000001,ind/km2,Census,,big island,Presbytis thomasi
227,Mammalia,Primates,Cercopithecidae,Presbytis,thomasi,,97.650000000000006,3.675000000000000,Gunung Leuser (Sumatra),Indonesia,,,,NA,NA,38.000000000000000,ind/km2,,Unclear method,big island,Presbytis thomasi
228,Mammalia,Primates,Cercopithecidae,Simias,concolor,,99.116666670000001,-1.450000000000000,Siberut (Mentawai Islands),Indonesia,1974,,,2,km2,7.500000000000000,ind/km2,Census,,big island,Simias concolor
229,Mammalia,Primates,Cercopithecidae,Simias,concolor,,99.016666670000006,-1.400000000000000,Siberut (Mentawai Islands),Indonesia,1972-1975,,,2,km2,11.670000000000000,ind/km2,Census,,big island,Simias concolor
230,Mammalia,Primates,Cercopithecidae,Trachypithecus,auratus,,108.650000000000006,-7.716000000000000,Pangandaran (Java Island),Indonesia,1984,,,NA,NA,42.000000000000000,ind/km2,,,big island,Trachypithecus auratus
231,Mammalia,Primates,Cercopithecidae,Trachypithecus,auratus,,109.599999999999994,-7.091666667000000,Dieng mountains (Java Island),Indonesia,1994,,,NA,NA,23.000000000000000,ind/km2,Incomplete_counts,Fixed width transects,big island,Trachypithecus auratus
232,Mammalia,Primates,Cercopithecidae,Trachypithecus,auratus,,108.650000000000006,-7.716000000000000,Pangandaran (Java Island),Indonesia,,,,NA,NA,175.000000000000000,ind/km2,,Unclear method,big island,Trachypithecus auratus
233,Mammalia,Primates,Cercopithecidae,Trachypithecus,vetulus,,80.783333330000005,6.775000000000000,Horton plains,Sri Lanka,1968,,,1.93,km2,92.599999999999994,ind/km2,Census,,big island,Trachypithecus vetulus
234,Mammalia,Primates,Cercopithecidae,Trachypithecus,vetulus,,81.000000000000000,7.933333333000000,Polonnaruwa,Sri Lanka,1968,,,1.29,km2,215.000000000000000,ind/km2,Census,,big island,Trachypithecus vetulus
235,Mammalia,Primates,Cheirogaleidae,Allocebus,trichotis,,50.100000000000001,-15.136111110000000,Masoala,Madagascar,1995,,,NA,NA,18.000000000000000,ind/km2,Incomplete_counts,Fixed width transects,big island,Allocebus trichotis
236,Mammalia,Primates,Cheirogaleidae,Cheirogaleus,crossleyi,,48.950000000000003,-14.183333330000000,Marojejy,Madagascar,1996,,,0.07,km2,12.000000000000000,ind/km2,Incomplete_counts,,big island,Cheirogaleus crossleyi
237,Mammalia,Primates,Cheirogaleidae,Cheirogaleus,major,,50.100000000000001,-15.136111110000000,Masoala,Madagascar,1995,,,NA,NA,47.000000000000000,ind/km2,Distance_sampling,,big island,Cheirogaleus major
238,Mammalia,Primates,Cheirogaleidae,Cheirogaleus,major,,48.816000000000003,-16.283000000000001,Riamalandy (The Réserve Spéciale de Marotandrano),Madagascar,2004,24-30 November,Rainforest,NA,NA,33.000000000000000,ind/km2,Incomplete_counts,Counts along transects,big island,Cheirogaleus major
239,Mammalia,Primates,Cheirogaleidae,Cheirogaleus,major,,48.799999999999997,-16.283000000000001,Anjiabolo (The Réserve Spéciale de Marotandrano),Madagascar,2004,16-23 November,Rainforest,NA,NA,25.000000000000000,ind/km2,Incomplete_counts,Counts along transects,big island,Cheirogaleus major
240,Mammalia,Primates,Cheirogaleidae,Cheirogaleus,major,,48.416699999999999,-18.933000000000000,Analamazaotra,Madagascar,,,,NA,NA,68.000000000000000,ind/km2,Incomplete_counts,Counts along transects,big island,Cheirogaleus major
241,Mammalia,Primates,Cheirogaleidae,Cheirogaleus,medius,,44.649999999999999,-20.050000000000001,Kirindy Forest; CFPF,Madagascar,1990,,,0.09,km2,173.000000000000000,ind/km2,Distance_sampling,,big island,Cheirogaleus medius
242,Mammalia,Primates,Cheirogaleidae,Cheirogaleus,medius,,44.649999999999999,-20.050000000000001,Kirindy Forest; CFPF,Madagascar,1990,,,0.02,km2,682.000000000000000,ind/km2,Distance_sampling,,big island,Cheirogaleus medius
